Nr.,x1,x2,y1,y2,z1,z2,z3,z4,U1,U2,Zeit
5053,"0,9","11,0","-2,2","4,6","26,8","-141,2","-23,6","91,2","-0,0238","0,0821","2,5265"
5054,"0,9","11,0","-1,8","4,9","26,8","-144,0","-29,2","85,6","-0,0238","0,0796","2,527"
5055,"0,9","10,6","-2,2","3,9","26,8","-144,0","-26,4","91,2","-0,0213","0,0796","2,5275"
5056,"0,9","11,0","-1,8","4,2","26,8","-144,0","-26,4","88,4","-0,0238","0,0821","2,528"
5057,"0,9","11,0","-2,2","3,9","29,6","-141,2","-26,4","91,2","-0,0213","0,0796","2,5285"
5058,"0,9","11,0","-2,2","4,2","26,8","-144,0","-26,4","88,4","-0,0263","0,0771","2,529"
5059,"0,9","11,0","-2,2","4,9","26,8","-141,2","-23,6","91,2","-0,0213","0,0821","2,5295"
5060,"1,2","11,3","-2,2","4,2","24,0","-144,0","-23,6","91,2","-0,0238","0,0821","2,53"
5061,"1,2","11,0","-2,2","4,2","24,0","-144,0","-23,6","91,2","-0,0263","0,0796","2,5305"
5062,"1,2","11,3","-1,8","4,2","24,0","-144,0","-26,4","85,6","-0,0213","0,0821","2,531"
5063,"1,2","11,3","-2,2","4,2","24,0","-141,2","-26,4","91,2","-0,0213","0,0821","2,5315"
5064,"0,9","11,0","-2,5","4,6","21,2","-144,0","-23,6","88,4","-0,0213","0,0821","2,532"
5065,"1,2","11,3","-2,5","4,6","24,0","-144,0","-26,4","88,4","-0,0238","0,0771","2,5325"
5066,"1,2","11,6","-2,2","4,2","21,2","-144,0","-26,4","88,4","-0,0238","0,0796","2,533"
5067,"1,5","11,6","-2,2","4,2","21,2","-144,0","-23,6","88,4","-0,0238","0,0821","2,5335"
5068,"1,5","11,6","-1,8","4,2","24,0","-144,0","-23,6","91,2","-0,0188","0,0821","2,534"
5069,"1,5","11,3","-2,2","4,2","21,2","-144,0","-23,6","88,4","-0,0238","0,0821","2,5345"
5070,"1,2","11,3","-2,2","4,6","21,2","-141,2","-23,6","85,6","-0,0213","0,0796","2,535"
5071,"1,5","11,3","-2,8","4,2","24,0","-144,0","-23,6","85,6","-0,0213","0,0821","2,5355"
5072,"1,2","11,0","-2,5","4,6","21,2","-146,8","-23,6","88,4","-0,0213","0,0821","2,536"
5073,"1,5","11,6","-2,2","4,2","21,2","-141,2","-26,4","88,4","-0,0213","0,0821","2,5365"
5074,"1,9","11,6","-2,5","4,2","21,2","-141,2","-23,6","88,4","-0,0213","0,0796","2,537"
5075,"0,9","12,0","-2,5","4,2","21,2","-144,0","-26,4","88,4","-0,0213","0,0796","2,5375"
5076,"1,5","11,6","-2,2","4,6","21,2","-141,2","-23,6","88,4","-0,0238","0,0821","2,538"
5077,"1,9","11,6","-2,5","4,2","21,2","-144,0","-23,6","91,2","-0,0213","0,0821","2,5385"
5078,"1,5","11,6","-2,2","3,9","21,2","-141,2","-23,6","85,6","-0,0238","0,0746","2,539"
5079,"1,5","12,0","-2,8","4,6","24,0","-144,0","-23,6","94,0","-0,0213","0,0796","2,5395"
5080,"1,2","12,3","-2,2","4,2","24,0","-144,0","-20,8","91,2","-0,0263","0,0796","2,54"
5081,"1,5","12,0","-2,2","4,2","21,2","-138,4","-23,6","88,4","-0,0188","0,0771","2,5405"
5082,"1,5","11,6","-2,5","4,2","24,0","-146,8","-23,6","88,4","-0,0213","0,0796","2,541"
5083,"1,5","11,6","-3,5","4,9","21,2","-152,4","-23,6","88,4","-0,0213","0,0821","2,5415"
5084,"1,5","11,6","-2,5","4,6","24,0","-144,0","-20,8","88,4","-0,0188","0,0695","2,542"
5085,"1,5","11,6","-2,2","4,9","21,2","-144,0","-23,6","85,6","-0,0213","0,0796","2,5425"
5086,"1,9","12,0","-2,5","4,2","21,2","-146,8","-23,6","88,4","-0,0188","0,0771","2,543"
5087,"1,2","11,3","-2,8","4,9","18,4","-146,8","-26,4","94,0","-0,0188","0,0796","2,5435"
5088,"1,9","12,0","-2,2","4,2","21,2","-138,4","-20,8","88,4","-0,0188","0,0796","2,544"
5089,"1,5","11,6","-2,5","4,6","29,6","-144,0","-20,8","88,4","-0,0213","0,0796","2,5445"
5090,"1,9","11,6","-2,5","4,2","18,4","-141,2","-23,6","91,2","-0,0213","0,0821","2,545"
5091,"1,9","11,3","-2,5","4,2","18,4","-144,0","-20,8","88,4","-0,0188","0,0771","2,5455"
5092,"1,9","12,0","-3,8","4,2","18,4","-144,0","-20,8","88,4","-0,0162","0,0796","2,546"
5093,"1,5","11,6","-2,5","4,6","18,4","-144,0","-20,8","85,6","-0,0188","0,0821","2,5465"
5094,"1,9","12,0","-2,8","3,9","21,2","-146,8","-20,8","88,4","-0,0188","0,0796","2,547"
5095,"1,9","11,3","-2,5","4,2","15,6","-144,0","-20,8","88,4","-0,0188","0,0796","2,5475"
5096,"1,5","11,6","-2,5","4,2","18,4","-144,0","-20,8","85,6","-0,0162","0,0796","2,548"
5097,"1,9","11,6","-2,5","4,2","18,4","-146,8","-18,0","88,4","-0,0188","0,0796","2,5485"
5098,"1,9","11,6","-2,5","4,2","18,4","-144,0","-18,0","85,6","-0,0213","0,0821","2,549"
5099,"1,9","11,6","-2,8","4,2","18,4","-146,8","-18,0","85,6","-0,0188","0,0771","2,5495"
5100,"1,5","11,3","-2,5","4,2","15,6","-152,4","-18,0","88,4","-0,0188","0,0796","2,55"
5101,"1,9","11,6","-2,5","3,9","15,6","-146,8","-20,8","88,4","-0,0188","0,0796","2,5505"
5102,"1,5","11,6","-2,2","4,2","15,6","-146,8","-20,8","85,6","-0,0162","0,0771","2,551"
5103,"1,5","11,6","-2,5","4,6","15,6","-146,8","-18,0","85,6","-0,0162","0,0746","2,5515"
5104,"1,9","11,6","-2,5","3,9","15,6","-146,8","-18,0","85,6","-0,0162","0,0771","2,552"
5105,"1,9","11,6","-2,8","3,6","18,4","-146,8","-18,0","77,2","-0,0188","0,0771","2,5525"
5106,"1,9","11,6","-2,5","3,9","15,6","-146,8","-20,8","88,4","-0,0162","0,0771","2,553"
5107,"1,9","11,3","-2,5","4,2","15,6","-149,6","-20,8","85,6","-0,0162","0,0796","2,5535"
5108,"1,9","11,3","-2,5","4,2","15,6","-146,8","-18,0","85,6","-0,0137","0,0771","2,554"
5109,"1,9","11,6","-2,8","4,2","15,6","-144,0","-18,0","85,6","-0,0162","0,0771","2,5545"
5110,"1,9","11,6","-2,8","4,2","15,6","-149,6","-15,2","85,6","-0,0162","0,0771","2,555"
5111,"1,5","12,0","-2,8","3,6","15,6","-146,8","-15,2","85,6","-0,0162","0,0746","2,5555"
5112,"1,5","11,3","-2,8","3,9","10,0","-146,8","-18,0","85,6","-0,0137","0,0771","2,556"
5113,"1,5","11,3","-2,5","3,2","12,8","-149,6","-15,2","91,2","-0,0162","0,0771","2,5565"
5114,"1,9","11,3","-3,2","3,6","12,8","-144,0","-9,6","88,4","-0,0137","0,0796","2,557"
5115,"1,9","11,3","-2,8","3,6","15,6","-146,8","-15,2","85,6","-0,0137","0,0771","2,5575"
5116,"1,5","11,6","-3,2","3,6","15,6","-146,8","-12,4","85,6","-0,0087","0,0468","2,558"
5117,"1,9","11,3","-3,2","3,6","18,4","-146,8","-9,6","88,4","-0,0137","0,0771","2,5585"
5118,"1,5","11,3","-3,5","3,6","15,6","-149,6","-12,4","85,6","-0,0112","0,0746","2,559"
5119,"1,9","11,3","-3,2","3,9","12,8","-146,8","-12,4","88,4","-0,0112","0,0771","2,5595"
5120,"1,9","11,3","-3,2","3,6","12,8","-141,2","-9,6","85,6","-0,0087","0,0771","2,56"
5121,"1,5","11,0","-2,8","3,6","12,8","-149,6","-12,4","82,8","-0,0137","0,0746","2,5605"
5122,"1,5","11,3","-3,5","2,9","10,0","-149,6","-9,6","85,6","-0,0087","0,0771","2,561"
5123,"1,9","11,6","-3,2","3,6","12,8","-149,6","-9,6","82,8","-0,0087","0,0796","2,5615"
5124,"1,5","11,3","-3,2","3,2","7,2","-146,8","-9,6","85,6","-0,0087","0,0771","2,562"
5125,"1,5","11,3","-3,2","3,6","10,0","-144,0","-6,8","85,6","-0,0087","0,0796","2,5625"
5126,"1,9","11,3","-3,5","3,2","10,0","-149,6","-6,8","82,8","-0,0087","0,0771","2,563"
5127,"1,9","11,3","-3,5","3,2","10,0","-149,6","-6,8","85,6","-0,0087","0,0746","2,5635"
5128,"2,2","11,0","-3,5","3,6","12,8","-149,6","-9,6","82,8","-0,0137","0,0771","2,564"
5129,"1,9","11,3","-3,5","2,9","12,8","-146,8","-12,4","82,8","-0,0061","0,0771","2,5645"
5130,"1,9","11,0","-3,5","3,2","10,0","-146,8","-6,8","85,6","-0,0061","0,0821","2,565"
5131,"1,9","11,3","-3,5","3,2","10,0","-152,4","-6,8","82,8","-0,0061","0,0746","2,5655"
5132,"1,5","11,0","-3,8","3,2","7,2","-149,6","-1,2","85,6","-0,0061","0,0746","2,566"
5133,"1,9","11,3","-3,5","3,6","12,8","-149,6","-6,8","82,8","-0,0036","0,0771","2,5665"
5134,"1,5","11,0","-3,5","3,2","7,2","-144,0","-4,0","85,6","-0,0061","0,0771","2,567"
5135,"1,5","10,6","-3,5","3,2","7,2","-149,6","-4,0","80,0","-0,0036","0,0771","2,5675"
5136,"1,9","11,0","-3,5","3,2","10,0","-144,0","-4,0","85,6","-0,0036","0,0746","2,568"
5137,"1,5","11,0","-3,8","3,2","7,2","-146,8","-4,0","85,6","-0,0036","0,0771","2,5685"
5138,"1,5","10,6","-3,8","2,9","10,0","-146,8","-1,2","85,6","-0,0011","0,0746","2,569"
5139,"1,5","11,0","-2,8","2,9","10,0","-149,6","-4,0","82,8","-0,0011","0,0746","2,5695"
5140,"1,5","11,0","-3,8","2,9","7,2","-152,4","-4,0","88,4","-0,0036","0,0771","2,57"
5141,"1,5","10,3","-3,5","2,9","10,0","-146,8","-1,2","82,8","-0,0011","0,0771","2,5705"
5142,"1,2","10,3","-3,8","2,9","10,0","-149,6","1,6","85,6","-0,0011","0,0746","2,571"
5143,"2,2","11,0","-3,5","2,9","7,2","-146,8","-4,0","82,8","-0,0011","0,0721","2,5715"
5144,"1,5","11,0","-3,8","2,9","7,2","-155,2","-1,2","80,0","-0,0011","0,0721","2,572"
5145,"1,9","10,3","-4,2","2,9","7,2","-144,0","-1,2","82,8","-0,0011","0,0746","2,5725"
5146,"1,2","10,3","-3,8","3,2","4,4","-146,8","-1,2","82,8","-0,0011","0,0746","2,573"
5147,"1,5","10,6","-3,2","2,9","7,2","-146,8","-1,2","82,8","-0,0011","0,0721","2,5735"
5148,"1,5","10,3","-3,8","2,5","4,4","-146,8","-1,2","82,8","0,0014","0,0721","2,574"
5149,"1,2","10,3","-3,8","2,9","7,2","-149,6","4,4","82,8","0,0014","0,0746","2,5745"
5150,"1,2","10,3","-3,8","2,9","4,4","-146,8","1,6","82,8","0,0014","0,0746","2,575"
5151,"1,5","10,6","-3,8","2,9","7,2","-146,8","1,6","80,0","0,0039","0,0721","2,5755"
5152,"1,5","9,9","-3,8","2,9","7,2","-146,8","1,6","80,0","0,0065","0,0746","2,576"
5153,"1,5","10,3","-3,8","2,5","4,4","-149,6","4,4","82,8","0,0014","0,0746","2,5765"
5154,"1,5","9,9","-4,2","2,9","4,4","-149,6","4,4","80,0","0,0039","0,0721","2,577"
5155,"1,5","10,3","-3,8","2,9","7,2","-149,6","4,4","80,0","0,0065","0,0746","2,5775"
5156,"1,9","10,6","-3,8","2,9","4,4","-146,8","7,2","80,0","0,0039","0,0721","2,578"
5157,"1,2","10,3","-4,2","2,2","4,4","-146,8","4,4","80,0","0,0065","0,0721","2,5785"
5158,"1,5","10,3","-4,2","2,9","4,4","-146,8","4,4","80,0","0,0039","0,0721","2,579"
5159,"1,2","10,6","-3,8","2,5","4,4","-146,8","7,2","80,0","0,0065","0,0721","2,5795"
5160,"1,5","9,9","-3,5","2,5","4,4","-149,6","7,2","77,2","0,0065","0,0721","2,58"
5161,"1,5","10,3","-4,2","2,9","4,4","-149,6","7,2","80,0","0,0065","0,0721","2,5805"
5162,"1,2","9,9","-4,2","2,9","4,4","-149,6","7,2","80,0","0,0090","0,0695","2,581"
5163,"1,5","10,3","-4,2","2,2","1,6","-146,8","7,2","80,0","0,0065","0,0721","2,5815"
5164,"1,5","9,6","-4,2","2,5","4,4","-144,0","10,0","80,0","0,0115","0,0695","2,582"
5165,"1,2","9,3","-3,8","2,2","4,4","-152,4","12,8","80,0","0,0090","0,0721","2,5825"
5166,"1,2","9,6","-4,2","2,2","4,4","-149,6","10,0","77,2","0,0115","0,0746","2,583"
5167,"1,2","9,6","-4,2","2,2","1,6","-144,0","12,8","80,0","0,0090","0,0721","2,5835"
5168,"1,2","9,6","-4,2","2,2","1,6","-144,0","7,2","80,0","0,0115","0,0721","2,584"
5169,"1,5","9,3","-4,2","2,5","1,6","-144,0","18,4","77,2","0,0140","0,0721","2,5845"
5170,"0,9","9,3","-4,2","2,5","4,4","-144,0","15,6","80,0","0,0140","0,0746","2,585"
5171,"0,9","9,9","-4,2","2,5","4,4","-146,8","18,4","80,0","0,0140","0,0721","2,5855"
5172,"0,9","8,9","-3,5","2,2","7,2","-138,4","15,6","80,0","0,0140","0,0721","2,586"
5173,"1,5","8,6","-4,2","2,5","1,6","-141,2","15,6","80,0","0,0166","0,0721","2,5865"
5174,"0,9","8,6","-4,9","2,2","1,6","-144,0","18,4","82,8","0,0166","0,0695","2,587"
5175,"0,9","8,6","-4,2","2,2","1,6","-144,0","18,4","82,8","0,0166","0,0746","2,5875"
5176,"0,9","8,3","-4,2","2,5","-4,0","-141,2","21,2","82,8","0,0191","0,0721","2,588"
5177,"-0,1","8,3","-4,2","2,5","1,6","-146,8","18,4","82,8","0,0191","0,0746","2,5885"
5178,"0,9","8,6","-3,8","2,5","1,6","-144,0","18,4","82,8","0,0166","0,0746","2,589"
5179,"0,9","8,3","-4,5","1,9","1,6","-141,2","21,2","80,0","0,0216","0,0721","2,5895"
5180,"0,9","7,9","-3,8","2,2","1,6","-141,2","24,0","82,8","0,0166","0,0746","2,59"
5181,"0,5","7,6","-4,2","2,2","4,4","-144,0","26,8","80,0","0,0241","0,0746","2,5905"
5182,"0,2","7,9","-4,2","2,2","1,6","-138,4","26,8","82,8","0,0241","0,0771","2,591"
5183,"0,5","7,6","-4,2","2,5","1,6","-141,2","26,8","82,8","0,0241","0,0746","2,5915"
5184,"0,5","7,6","-4,2","2,2","1,6","-141,2","26,8","80,0","0,0266","0,0746","2,592"
5185,"0,2","7,3","-4,2","2,2","1,6","-141,2","26,8","80,0","0,0266","0,0746","2,5925"
5186,"0,2","7,3","-4,2","2,5","1,6","-138,4","26,8","82,8","0,0266","0,0771","2,593"
5187,"0,5","7,3","-4,2","2,5","4,4","-138,4","26,8","82,8","0,0266","0,0771","2,5935"
5188,"0,2","7,3","-4,2","2,2","4,4","-138,4","32,4","82,8","0,0266","0,0746","2,594"
5189,"0,2","6,9","-3,8","2,5","1,6","-135,6","29,6","85,6","0,0266","0,0771","2,5945"
5190,"0,2","6,9","-3,8","2,9","1,6","-138,4","29,6","82,8","0,0266","0,0771","2,595"
5191,"0,2","6,9","-4,2","2,5","4,4","-138,4","32,4","82,8","0,0292","0,0746","2,5955"
5192,"0,2","6,6","-4,2","2,5","1,6","-130,0","35,2","88,4","0,0317","0,0796","2,596"
5193,"-0,1","6,6","-3,8","2,5","-1,2","-132,8","38,0","85,6","0,0317","0,0746","2,5965"
5194,"-0,1","6,2","-4,2","2,5","4,4","-138,4","35,2","88,4","0,0317","0,0771","2,597"
5195,"-0,1","6,9","-4,2","2,2","1,6","-138,4","38,0","85,6","0,0342","0,0771","2,5975"
5196,"-0,1","5,9","-3,8","2,2","-1,2","-135,6","38,0","85,6","0,0367","0,0796","2,598"
5197,"0,2","6,2","-3,8","2,2","4,4","-135,6","38,0","85,6","0,0367","0,0796","2,5985"
5198,"0,2","6,2","-3,5","2,2","1,6","-135,6","40,8","91,2","0,0367","0,0796","2,599"
5199,"-0,1","5,9","-3,5","2,5","-1,2","-135,6","43,6","88,4","0,0342","0,0796","2,5995"
5200,"-0,1","5,9","-4,2","2,5","1,6","-132,8","38,0","88,4","0,0342","0,0771","2,6"
5201,"-0,1","6,2","-3,5","2,9","4,4","-135,6","40,8","88,4","0,0367","0,0771","2,6005"
5202,"-0,5","6,2","-3,8","2,5","1,6","-135,6","43,6","88,4","0,0393","0,0771","2,601"
5203,"-0,1","6,2","-3,5","2,5","-1,2","-135,6","40,8","91,2","0,0393","0,0796","2,6015"
5204,"-0,5","5,9","-3,5","2,5","-1,2","-132,8","43,6","88,4","0,0393","0,0796","2,602"
5205,"-0,1","5,6","-3,5","2,2","1,6","-132,8","46,4","88,4","0,0393","0,0796","2,6025"
5206,"-0,5","5,9","-3,5","2,5","4,4","-135,6","46,4","91,2","0,0418","0,0796","2,603"
5207,"-0,5","5,9","-4,5","2,9","7,2","-132,8","46,4","88,4","0,0443","0,0796","2,6035"
5208,"-0,1","5,6","-3,5","2,2","4,4","-130,0","46,4","91,2","0,0443","0,0821","2,604"
5209,"-0,1","5,6","-3,5","2,5","4,4","-132,8","49,2","88,4","0,0418","0,0821","2,6045"
5210,"-0,5","5,6","-3,2","2,5","1,6","-132,8","49,2","91,2","0,0468","0,0821","2,605"
5211,"-0,1","5,6","-3,5","2,2","4,4","-132,8","46,4","91,2","0,0443","0,0847","2,6055"
5212,"-0,1","5,2","-3,5","2,2","1,6","-130,0","49,2","91,2","0,0443","0,0796","2,606"
5213,"-0,1","5,9","-3,5","2,5","4,4","-130,0","46,4","91,2","0,0443","0,0821","2,6065"
5214,"-0,1","5,9","-3,2","2,5","1,6","-130,0","49,2","94,0","0,0443","0,0821","2,607"
5215,"-0,5","5,6","-3,2","2,5","1,6","-132,8","52,0","91,2","0,0443","0,0847","2,6075"
5216,"-0,1","5,9","-3,8","2,5","4,4","-130,0","52,0","94,0","0,0468","0,0821","2,608"
5217,"-0,1","5,6","-3,5","2,2","1,6","-130,0","52,0","94,0","0,0468","0,0847","2,6085"
5218,"-0,1","5,6","-3,5","2,9","1,6","-130,0","52,0","91,2","0,0443","0,0872","2,609"
5219,"-0,1","5,6","-3,2","2,2","1,6","-127,2","54,8","94,0","0,0493","0,0847","2,6095"
5220,"-0,1","5,6","-3,5","2,2","4,4","-130,0","52,0","94,0","0,0443","0,0872","2,61"
5221,"-0,1","5,2","-3,5","2,5","1,6","-130,0","57,6","94,0","0,0493","0,0847","2,6105"
5222,"-0,1","5,6","-3,5","2,5","4,4","-130,0","52,0","96,8","0,0468","0,0872","2,611"
5223,"0,2","5,6","-2,8","2,2","1,6","-130,0","52,0","96,8","0,0493","0,0847","2,6115"
5224,"-0,1","5,6","-3,2","2,5","1,6","-130,0","57,6","96,8","0,0493","0,0847","2,612"
5225,"0,2","5,6","-3,5","2,2","1,6","-130,0","60,4","96,8","0,0519","0,0872","2,6125"
5226,"-0,1","5,6","-3,2","2,5","1,6","-135,6","57,6","94,0","0,0519","0,0847","2,613"
5227,"0,2","5,6","-3,5","2,2","1,6","-127,2","57,6","96,8","0,0519","0,0872","2,6135"
5228,"0,2","5,6","-3,5","1,9","1,6","-127,2","57,6","96,8","0,0544","0,0847","2,614"
5229,"0,2","5,6","-3,5","2,2","1,6","-130,0","57,6","96,8","0,0519","0,0872","2,6145"
5230,"0,2","5,6","-3,5","1,9","1,6","-132,8","54,8","96,8","0,0569","0,0897","2,615"
5231,"0,2","5,6","-3,2","2,2","1,6","-130,0","54,8","96,8","0,0544","0,0872","2,6155"
5232,"0,2","5,6","-3,5","1,9","4,4","-130,0","60,4","99,6","0,0519","0,0872","2,616"
5233,"0,2","5,6","-3,5","1,9","-1,2","-135,6","60,4","96,8","0,0544","0,0872","2,6165"
5234,"0,5","5,6","-3,5","1,9","-1,2","-130,0","60,4","96,8","0,0544","0,0897","2,617"
5235,"0,2","5,6","-3,2","1,9","1,6","-132,8","63,2","96,8","0,0569","0,0897","2,6175"
5236,"0,2","5,6","-3,2","1,9","1,6","-127,2","60,4","96,8","0,0544","0,0872","2,618"
5237,"0,2","5,9","-3,5","2,2","4,4","-130,0","63,2","99,6","0,0594","0,0872","2,6185"
5238,"0,2","5,6","-3,5","1,9","1,6","-130,0","63,2","99,6","0,0569","0,0897","2,619"
5239,"0,2","5,9","-3,5","2,2","1,6","-130,0","63,2","99,6","0,0569","0,0897","2,6195"
5240,"0,2","5,6","-3,5","1,5","1,6","-130,0","63,2","102,4","0,0569","0,0897","2,62"
5241,"0,5","5,9","-3,5","1,9","-1,2","-130,0","63,2","96,8","0,0569","0,0897","2,6205"
5242,"0,5","5,9","-3,2","1,5","1,6","-127,2","66,0","102,4","0,0594","0,0897","2,621"
5243,"0,5","5,9","-3,5","1,5","1,6","-127,2","63,2","99,6","0,0594","0,0872","2,6215"
5244,"0,5","5,9","-3,5","1,2","1,6","-132,8","66,0","105,2","0,0569","0,0897","2,622"
5245,"0,5","4,9","-3,5","1,5","1,6","-130,0","66,0","102,4","0,0569","0,0897","2,6225"
5246,"0,5","5,9","-3,5","1,5","-1,2","-130,0","66,0","105,2","0,0594","0,0872","2,623"
5247,"0,5","5,9","-3,2","1,2","-4,0","-130,0","66,0","99,6","0,0620","0,0872","2,6235"
5248,"0,5","5,9","-3,8","1,5","-1,2","-127,2","63,2","99,6","0,0594","0,0872","2,624"
5249,"0,5","5,9","-3,8","1,5","1,6","-130,0","63,2","99,6","0,0594","0,0973","2,6245"
5250,"0,5","6,2","-3,8","1,5","4,4","-132,8","66,0","99,6","0,0645","0,0897","2,625"
5251,"0,9","5,9","-3,2","1,2","-4,0","-130,0","68,8","99,6","0,0594","0,0872","2,6255"
5252,"0,9","5,9","-3,5","-0,1","1,6","-130,0","68,8","102,4","0,0594","0,0872","2,626"
5253,"0,9","5,9","-3,5","1,5","-1,2","-130,0","68,8","99,6","0,0645","0,0948","2,6265"
5254,"1,5","5,9","-3,5","1,5","1,6","-132,8","68,8","99,6","0,0594","0,0897","2,627"
5255,"0,9","6,2","-3,5","1,2","-1,2","-127,2","68,8","99,6","0,0620","0,0922","2,6275"
5256,"0,5","6,2","-3,8","1,2","1,6","-130,0","68,8","99,6","0,0620","0,0897","2,628"
5257,"1,2","5,9","-3,8","1,5","-4,0","-127,2","71,6","102,4","0,0594","0,0922","2,6285"
5258,"0,9","6,2","-3,5","1,2","-1,2","-130,0","71,6","99,6","0,0620","0,0897","2,629"
5259,"0,9","5,9","-3,5","1,2","-1,2","-130,0","71,6","102,4","0,0645","0,0872","2,6295"
5260,"0,9","6,2","-3,8","1,2","-1,2","-132,8","71,6","96,8","0,0620","0,0897","2,63"
5261,"1,5","5,9","-3,8","1,2","-1,2","-132,8","68,8","99,6","0,0645","0,0922","2,6305"
5262,"0,9","6,2","-3,8","0,9","-1,2","-132,8","71,6","102,4","0,0645","0,0897","2,631"
5263,"0,9","5,9","-3,8","0,9","-4,0","-132,8","71,6","102,4","0,0645","0,0897","2,6315"
5264,"0,9","5,9","-3,8","0,9","-4,0","-130,0","71,6","99,6","0,0645","0,0897","2,632"
5265,"0,9","5,9","-3,5","1,2","-4,0","-130,0","71,6","102,4","0,0645","0,0897","2,6325"
5266,"1,2","5,9","-3,8","0,9","-1,2","-130,0","74,4","99,6","0,0620","0,0922","2,633"
5267,"0,9","5,9","-3,8","0,9","-4,0","-130,0","71,6","102,4","0,0645","0,0897","2,6335"
5268,"0,9","5,9","-3,5","0,9","-4,0","-130,0","71,6","99,6","0,0645","0,0897","2,634"
5269,"0,9","5,6","-3,5","0,5","-6,8","-127,2","71,6","99,6","0,0645","0,0922","2,6345"
5270,"0,9","5,9","-4,2","0,9","-4,0","-132,8","71,6","102,4","0,0670","0,0872","2,635"
5271,"0,9","5,9","-4,2","0,9","-4,0","-135,6","71,6","102,4","0,0645","0,0897","2,6355"
5272,"0,9","6,2","-4,2","0,5","-4,0","-132,8","74,4","102,4","0,0645","0,0922","2,636"
5273,"1,9","5,9","-4,2","0,9","-4,0","-132,8","74,4","102,4","0,0645","0,0897","2,6365"
5274,"1,2","5,9","-3,8","0,9","-4,0","-130,0","74,4","102,4","0,0670","0,0948","2,637"
5275,"1,2","6,2","-4,2","0,9","-6,8","-130,0","74,4","99,6","0,0670","0,0897","2,6375"
5276,"1,2","5,9","-4,2","-0,5","-4,0","-130,0","74,4","99,6","0,0670","0,0897","2,638"
5277,"0,9","5,9","-4,2","0,5","-12,4","-132,8","74,4","99,6","0,0645","0,0922","2,6385"
5278,"0,9","5,9","-4,2","0,5","-6,8","-130,0","74,4","99,6","0,0670","0,0897","2,639"
5279,"0,9","5,9","-4,2","0,9","-6,8","-132,8","74,4","99,6","0,0695","0,0897","2,6395"
5280,"0,9","6,2","-4,2","0,5","-6,8","-132,8","74,4","102,4","0,0721","0,0872","2,64"
5281,"1,2","6,2","-3,8","0,9","-6,8","-132,8","77,2","99,6","0,0670","0,0922","2,6405"
5282,"1,2","5,9","-3,8","0,5","-4,0","-132,8","74,4","99,6","0,0670","0,0897","2,641"
5283,"1,2","6,2","-3,8","0,5","-6,8","-132,8","77,2","99,6","0,0695","0,0897","2,6415"
5284,"0,9","6,2","-4,2","0,5","-1,2","-132,8","80,0","99,6","0,0695","0,0922","2,642"
5285,"1,5","6,2","-4,5","0,9","-6,8","-132,8","74,4","96,8","0,0695","0,0922","2,6425"
5286,"0,9","6,2","-4,5","0,2","-6,8","-132,8","77,2","102,4","0,0695","0,0897","2,643"
5287,"0,9","5,9","-4,2","0,5","-9,6","-130,0","77,2","99,6","0,0721","0,0948","2,6435"
5288,"1,5","6,6","-4,2","0,2","-6,8","-132,8","80,0","99,6","0,0670","0,0872","2,644"
5289,"1,2","6,2","-5,2","0,5","-9,6","-132,8","80,0","99,6","0,0695","0,0948","2,6445"
5290,"1,2","6,6","-4,5","0,9","-4,0","-135,6","77,2","99,6","0,0695","0,0872","2,645"
5291,"1,2","6,6","-4,5","0,5","-9,6","-130,0","77,2","96,8","0,0721","0,0897","2,6455"
5292,"0,9","6,2","-3,5","1,2","-9,6","-132,8","80,0","99,6","0,0695","0,0897","2,646"
5293,"1,2","6,2","-4,2","0,2","-9,6","-132,8","80,0","99,6","0,0695","0,0948","2,6465"
5294,"1,5","6,2","-4,5","0,2","-6,8","-132,8","77,2","102,4","0,0746","0,0897","2,647"
5295,"1,2","6,2","-4,5","0,2","-6,8","-135,6","77,2","99,6","0,0721","0,0922","2,6475"
5296,"0,9","6,6","-3,5","0,2","-9,6","-138,4","80,0","99,6","0,0721","0,0922","2,648"
5297,"1,2","7,3","-4,5","0,2","-6,8","-132,8","80,0","99,6","0,0695","0,0948","2,6485"
5298,"1,2","6,2","-4,2","-0,1","-9,6","-132,8","82,8","99,6","0,0721","0,0897","2,649"
5299,"1,2","6,6","-4,5","-0,1","-12,4","-132,8","80,0","99,6","0,0746","0,0897","2,6495"
5300,"1,9","6,6","-4,2","-0,1","-9,6","-132,8","80,0","102,4","0,0721","0,0872","2,65"
5301,"1,2","6,2","-4,2","0,2","-9,6","-132,8","82,8","99,6","0,0746","0,0922","2,6505"
5302,"1,2","6,2","-4,5","0,2","-9,6","-138,4","82,8","99,6","0,0746","0,0897","2,651"
5303,"1,9","6,2","-4,2","0,2","-9,6","-132,8","82,8","99,6","0,0746","0,0897","2,6515"
5304,"1,5","6,6","-4,5","0,5","-18,0","-135,6","80,0","99,6","0,0746","0,0897","2,652"
5305,"1,5","6,6","-4,2","-0,1","-12,4","-135,6","80,0","96,8","0,0746","0,0922","2,6525"
5306,"1,2","6,6","-4,5","0,2","-9,6","-135,6","82,8","102,4","0,0695","0,0897","2,653"
5307,"1,5","6,9","-4,5","0,2","-32,0","-135,6","80,0","99,6","0,0721","0,0897","2,6535"
