Nr.;x1;x2;y1;y2;z1;z2;z3;z4;U1;U2;Zeit
3649;-2,2;3,2;-2,8;2,2;-169,2;-216,8;-183,2;-247,6;-0,1651;-0,2231;1,8245
3650;-2,2;2,9;-2,8;2,2;-169,2;-214;-183,2;-244,8;-0,1651;-0,2206;1,825
3651;-2,5;2,9;-3,2;2,5;-169,2;-216,8;-180,4;-247,6;-0,1651;-0,2231;1,8255
3652;-2,2;2,9;-2,8;2,5;-172;-219,6;-186;-247,6;-0,1651;-0,2256;1,826
3653;-2,2;2,9;-2,8;1,2;-169,2;-219,6;-183,2;-244,8;-0,1625;-0,2231;1,8265
3654;-1,8;3,2;-2,5;2,5;-169,2;-219,6;-186;-244,8;-0,1651;-0,2231;1,827
3655;-1,8;3,2;-2,8;2,2;-169,2;-219,6;-183,2;-244,8;-0,1625;-0,2231;1,8275
3656;-2,5;3,2;-2,8;2,2;-169,2;-219,6;-183,2;-247,6;-0,1651;-0,2206;1,828
3657;-1,8;2,9;-3,2;2,9;-169,2;-219,6;-186;-247,6;-0,1625;-0,2231;1,8285
3658;-2,2;2,9;-3,2;2,2;-169,2;-216,8;-183,2;-247,6;-0,1651;-0,2231;1,829
3659;-2,5;2,9;-2,8;2,5;-169,2;-216,8;-180,4;-244,8;-0,1651;-0,2206;1,8295
3660;-1,8;2,9;-2,8;2,2;-169,2;-216,8;-180,4;-247,6;-0,1651;-0,2206;1,83
3661;-1,8;2,9;-2,8;2,5;-169,2;-219,6;-183,2;-247,6;-0,1676;-0,2231;1,8305
3662;-1,8;2,9;-2,8;2,5;-169,2;-219,6;-183,2;-244,8;-0,1625;-0,2281;1,831
3663;-2,2;2,9;-2,8;2,2;-169,2;-219,6;-186;-247,6;-0,1651;-0,2206;1,8315
3664;-2,2;2,9;-2,8;2,9;-169,2;-222,4;-177,6;-244,8;-0,1651;-0,2206;1,832
3665;-1,8;2,9;-2,8;2,2;-169,2;-219,6;-183,2;-247,6;-0,1651;-0,2231;1,8325
3666;-2,2;2,9;-3,5;2,2;-169,2;-219,6;-183,2;-247,6;-0,1651;-0,2206;1,833
3667;-1,8;3,6;-2,8;2,2;-172;-219,6;-177,6;-247,6;-0,1651;-0,2231;1,8335
3668;-2,2;2,9;-3,2;2,9;-172;-216,8;-180,4;-247,6;-0,1625;-0,2231;1,834
3669;-2,2;3,2;-2,8;2,5;-169,2;-219,6;-183,2;-247,6;-0,1651;-0,2231;1,8345
3670;-2,2;2,9;-2,8;2,2;-169,2;-219,6;-183,2;-247,6;-0,1676;-0,2231;1,835
3671;-2,2;2,9;-2,8;2,9;-172;-219,6;-183,2;-247,6;-0,1651;-0,2206;1,8355
3672;-2,2;2,9;-3,2;2,5;-172;-219,6;-183,2;-247,6;-0,1676;-0,2206;1,836
3673;-2,2;3,2;-3,2;2,5;-172;-219,6;-183,2;-247,6;-0,1651;-0,2206;1,8365
3674;-2,2;2,9;-2,8;2,5;-169,2;-216,8;-183,2;-247,6;-0,1651;-0,2231;1,837
3675;-1,8;2,5;-3,2;2,2;-177,6;-219,6;-180,4;-244,8;-0,1651;-0,2206;1,8375
3676;-1,2;2,9;-3,2;2,9;-172;-216,8;-183,2;-247,6;-0,1651;-0,2231;1,838
3677;-2,2;2,9;-2,8;2,2;-172;-219,6;-183,2;-247,6;-0,1625;-0,2231;1,8385
3678;-2,2;3,2;-3,2;2,5;-169,2;-219,6;-183,2;-247,6;-0,1651;-0,2155;1,839
3679;-2,2;2,9;-2,8;2,5;-172;-216,8;-183,2;-242;-0,1651;-0,2231;1,8395
3680;-1,8;2,9;-2,8;2,2;-172;-216,8;-183,2;-247,6;-0,1651;-0,2206;1,84
3681;-1,8;2,9;-3,2;2,2;-172;-214;-183,2;-247,6;-0,1625;-0,2256;1,8405
3682;-2,2;3,2;-2,5;2,5;-169,2;-216,8;-183,2;-244,8;-0,1651;-0,2206;1,841
3683;-1,8;2,9;-3,2;2,2;-166,4;-219,6;-186;-247,6;-0,1676;-0,2231;1,8415
3684;-2,2;2,9;-3,2;2,5;-183,2;-219,6;-186;-244,8;-0,1651;-0,2231;1,842
3685;-1,5;2,9;-3,2;2,2;-169,2;-219,6;-186;-247,6;-0,1676;-0,2231;1,8425
3686;-2,2;3,2;-3,5;2,5;-169,2;-219,6;-186;-247,6;-0,1651;-0,2231;1,843
3687;-1,8;3,2;-3,2;2,5;-169,2;-216,8;-183,2;-247,6;-0,1651;-0,2256;1,8435
3688;-1,8;2,9;-2,8;2,5;-172;-216,8;-183,2;-244,8;-0,1651;-0,2231;1,844
3689;-1,8;2,9;-3,2;2,5;-172;-216,8;-183,2;-244,8;-0,1651;-0,2231;1,8445
3690;-2,2;1,9;-3,8;2,9;-169,2;-216,8;-183,2;-244,8;-0,1651;-0,2206;1,845
3691;-2,2;3,2;-2,8;2,5;-172;-219,6;-186;-244,8;-0,1676;-0,2231;1,8455
3692;-2,2;2,9;-2,8;2,5;-172;-219,6;-186;-247,6;-0,1651;-0,2206;1,846
3693;-1,8;2,9;-3,2;2,9;-169,2;-216,8;-183,2;-244,8;-0,1651;-0,2256;1,8465
3694;-2,2;2,9;-3,2;2,9;-169,2;-219,6;-186;-247,6;-0,1651;-0,2231;1,847
3695;-2,2;2,9;-2,8;2,5;-166,4;-216,8;-180,4;-247,6;-0,1651;-0,2231;1,8475
3696;-1,8;2,9;-3,2;2,9;-169,2;-219,6;-183,2;-247,6;-0,1651;-0,2231;1,848
3697;-1,8;3,2;-2,8;2,2;-169,2;-216,8;-183,2;-247,6;-0,1651;-0,2206;1,8485
3698;-2,2;2,9;-3,5;2,2;-172;-219,6;-183,2;-247,6;-0,1625;-0,2206;1,849
3699;-2,5;2,5;-3,2;2,5;-169,2;-219,6;-183,2;-244,8;-0,1651;-0,2256;1,8495
3700;-1,8;2,9;-3,2;2,5;-169,2;-219,6;-183,2;-247,6;-0,1651;-0,2206;1,85
3701;-2,2;2,9;-2,8;2,5;-172;-216,8;-183,2;-244,8;-0,1651;-0,2231;1,8505
3702;-1,8;3,2;-2,8;2,5;-169,2;-219,6;-180,4;-244,8;-0,1625;-0,2231;1,851
3703;-2,2;2,9;-3,2;2,5;-169,2;-216,8;-186;-247,6;-0,1651;-0,218;1,8515
3704;-2,2;2,9;-3,2;2,5;-166,4;-219,6;-183,2;-247,6;-0,1651;-0,2231;1,852
3705;-2,5;3,2;-3,2;2,5;-169,2;-219,6;-183,2;-247,6;-0,1651;-0,2206;1,8525
3706;-2,2;3,2;-2,8;2,5;-169,2;-219,6;-183,2;-247,6;-0,1676;-0,2231;1,853
3707;-2,2;3,2;-3,2;2,5;-169,2;-219,6;-183,2;-247,6;-0,1726;-0,2206;1,8535
3708;-2,2;3,2;-3,2;2,2;-177,6;-216,8;-183,2;-247,6;-0,1651;-0,2206;1,854
3709;-2,2;2,9;-2,8;2,5;-172;-219,6;-183,2;-247,6;-0,1651;-0,2206;1,8545
3710;-1,8;2,9;-3,2;2,5;-169,2;-219,6;-186;-247,6;-0,1651;-0,2206;1,855
3711;-1,8;2,9;-3,2;2,5;-172;-219,6;-186;-250,4;-0,1651;-0,2231;1,8555
3712;-1,8;2,9;-3,2;2,2;-172;-219,6;-183,2;-250,4;-0,1625;-0,2231;1,856
3713;-1,8;2,9;-2,8;2,2;-169,2;-216,8;-183,2;-244,8;-0,1676;-0,218;1,8565
3714;-1,8;2,5;-2,8;2,2;-169,2;-219,6;-180,4;-244,8;-0,1676;-0,2206;1,857
3715;-2,2;2,5;-2,8;2,5;-169,2;-219,6;-183,2;-244,8;-0,16;-0,2231;1,8575
3716;-2,2;2,9;-3,2;2,2;-169,2;-219,6;-183,2;-242;-0,1651;-0,2231;1,858
3717;-2,2;2,9;-3,2;2,2;-172;-219,6;-183,2;-247,6;-0,1676;-0,2231;1,8585
3718;-1,8;3,2;-2,8;2,5;-169,2;-216,8;-180,4;-247,6;-0,1651;-0,2206;1,859
3719;-1,8;2,9;-3,2;2,5;-172;-219,6;-183,2;-247,6;-0,1651;-0,2231;1,8595
3720;-2,2;2,9;-2,8;2,5;-172;-216,8;-186;-250,4;-0,1651;-0,2231;1,86
3721;-1,8;2,9;-3,2;2,9;-172;-219,6;-183,2;-247,6;-0,1625;-0,2206;1,8605
3722;-2,2;3,2;-3,2;2,5;-169,2;-216,8;-183,2;-247,6;-0,1651;-0,2206;1,861
3723;-2,2;3,2;-3,2;2,5;-174,8;-216,8;-183,2;-244,8;-0,1625;-0,2206;1,8615
3724;-2,2;3,2;-2,8;1,9;-169,2;-219,6;-183,2;-247,6;-0,1651;-0,2231;1,862
3725;-1,8;2,9;-2,8;2,5;-169,2;-216,8;-183,2;-250,4;-0,1651;-0,2231;1,8625
3726;-1,8;3,2;-2,8;2,5;-169,2;-216,8;-183,2;-247,6;-0,1651;-0,2231;1,863
3727;-2,2;2,5;-2,8;2,2;-172;-216,8;-180,4;-247,6;-0,1676;-0,2206;1,8635
3728;-2,2;3,2;-2,8;2,5;-172;-219,6;-183,2;-250,4;-0,1625;-0,2231;1,864
3729;-1,8;3,2;-2,8;2,5;-169,2;-216,8;-186;-250,4;-0,1651;-0,2231;1,8645
3730;-2,5;3,2;-2,8;2,2;-169,2;-219,6;-183,2;-247,6;-0,1651;-0,2206;1,865
3731;-1,8;2,9;-3,2;2,2;-169,2;-216,8;-183,2;-242;-0,1651;-0,2231;1,8655
3732;-1,8;2,9;-3,2;2,5;-169,2;-219,6;-183,2;-244,8;-0,1651;-0,2231;1,866
3733;-2,2;3,2;-3,2;2,5;-172;-219,6;-183,2;-247,6;-0,1651;-0,2206;1,8665
3734;-2,2;2,9;-2,8;1,9;-169,2;-219,6;-183,2;-244,8;-0,1625;-0,2206;1,867
3735;-2,2;3,2;-3,2;2,5;-169,2;-219,6;-183,2;-247,6;-0,1651;-0,2231;1,8675
3736;-2,2;2,9;-3,2;2,5;-174,8;-219,6;-183,2;-247,6;-0,1676;-0,2231;1,868
3737;-2,2;2,9;-3,2;2,2;-169,2;-219,6;-183,2;-247,6;-0,1651;-0,2231;1,8685
3738;-1,8;2,9;-3,2;1,9;-174,8;-219,6;-183,2;-244,8;-0,1676;-0,2231;1,869
3739;-1,8;2,9;-3,2;2,5;-172;-219,6;-174,8;-250,4;-0,1651;-0,2231;1,8695
3740;-1,8;2,9;-3,2;2,5;-172;-216,8;-183,2;-247,6;-0,1651;-0,2206;1,87
3741;-2,2;3,2;-3,2;1,9;-172;-219,6;-183,2;-244,8;-0,1651;-0,2206;1,8705
3742;-1,8;3,2;-2,8;2,5;-172;-219,6;-183,2;-247,6;-0,1701;-0,2231;1,871
3743;-2,2;2,9;-2,8;2,5;-169,2;-216,8;-183,2;-244,8;-0,1651;-0,2206;1,8715
3744;-1,8;2,9;-3,2;2,5;-172;-219,6;-183,2;-244,8;-0,1651;-0,2231;1,872
3745;-2,2;2,9;-2,8;2,5;-169,2;-216,8;-183,2;-247,6;-0,1625;-0,2231;1,8725
3746;-1,8;2,9;-2,5;2,5;-169,2;-216,8;-180,4;-247,6;-0,1676;-0,2231;1,873
3747;-1,8;3,2;-2,8;2,2;-172;-219,6;-183,2;-244,8;-0,1651;-0,2231;1,8735
3748;-2,2;2,9;-2,8;1,5;-169,2;-219,6;-183,2;-247,6;-0,1676;-0,2231;1,874
3749;-2,2;2,9;-2,8;2,5;-169,2;-219,6;-183,2;-244,8;-0,1651;-0,2231;1,8745
3750;-2,5;2,9;-3,2;2,2;-169,2;-216,8;-180,4;-247,6;-0,1651;-0,2231;1,875
3751;-2,2;2,9;-2,8;2,2;-169,2;-219,6;-180,4;-247,6;-0,1651;-0,2231;1,8755
3752;-1,8;2,9;-2,5;2,2;-169,2;-222,4;-186;-244,8;-0,1676;-0,2256;1,876
3753;-1,8;3,2;-2,8;2,9;-172;-222,4;-186;-247,6;-0,1651;-0,2206;1,8765
3754;-2,2;2,9;-3,2;2,2;-169,2;-219,6;-183,2;-244,8;-0,1651;-0,2231;1,877
3755;-2,2;3,2;-3,2;2,9;-169,2;-216,8;-186;-244,8;-0,1651;-0,2231;1,8775
3756;-2,2;3,2;-2,8;2,2;-172;-219,6;-183,2;-247,6;-0,1651;-0,2231;1,878
3757;-1,8;2,9;-3,2;2,5;-169,2;-219,6;-183,2;-247,6;-0,1651;-0,2231;1,8785
3758;-1,8;2,9;-3,2;2,5;-169,2;-216,8;-186;-247,6;-0,1651;-0,2231;1,879
3759;-1,8;3,6;-3,2;2,2;-166,4;-222,4;-183,2;-247,6;-0,1625;-0,2231;1,8795
3760;-1,8;3,2;-2,8;2,2;-169,2;-219,6;-183,2;-244,8;-0,1651;-0,2231;1,88
3761;-2,2;3,2;-2,8;2,2;-169,2;-216,8;-183,2;-247,6;-0,1651;-0,2206;1,8805
3762;-2,2;2,5;-3,2;3,2;-172;-216,8;-188,8;-242;-0,1651;-0,2206;1,881
3763;-2,5;2,9;-3,2;2,5;-163,6;-216,8;-183,2;-250,4;-0,1625;-0,2231;1,8815
3764;-2,2;2,9;-2,5;2,2;-172;-219,6;-183,2;-244,8;-0,1651;-0,2231;1,882
3765;-2,2;2,9;-2,8;2,9;-172;-216,8;-183,2;-247,6;-0,1651;-0,2231;1,8825
3766;-1,8;2,9;-3,2;2,2;-169,2;-219,6;-183,2;-247,6;-0,1625;-0,2231;1,883
3767;-2,5;2,9;-3,2;2,5;-169,2;-216,8;-183,2;-244,8;-0,1676;-0,2231;1,8835
3768;-2,2;2,9;-3,2;2,5;-177,6;-219,6;-186;-250,4;-0,1651;-0,2231;1,884
3769;-2,2;2,9;-2,8;2,9;-172;-216,8;-186;-247,6;-0,1651;-0,2231;1,8845
3770;-1,8;3,2;-2,8;2,5;-169,2;-216,8;-183,2;-244,8;-0,1676;-0,2206;1,885
3771;-2,2;2,9;-2,8;2,2;-169,2;-219,6;-186;-247,6;-0,1651;-0,2206;1,8855
3772;-1,8;3,2;-2,5;2,9;-169,2;-219,6;-186;-250,4;-0,1625;-0,2231;1,886
3773;-2,2;3,6;-3,2;2,5;-169,2;-219,6;-183,2;-244,8;-0,1651;-0,2231;1,8865
3774;-1,8;3,2;-2,8;2,5;-172;-219,6;-183,2;-247,6;-0,1651;-0,2231;1,887
3775;-2,5;2,9;-2,8;2,5;-172;-216,8;-183,2;-247,6;-0,1651;-0,2231;1,8875
3776;-1,8;3,6;-2,8;2,9;-169,2;-222,4;-180,4;-247,6;-0,1625;-0,2231;1,888
3777;-1,8;3,2;-3,2;2,2;-169,2;-216,8;-183,2;-247,6;-0,1651;-0,2206;1,8885
3778;-2,2;2,2;-2,8;2,5;-169,2;-216,8;-183,2;-244,8;-0,1651;-0,2231;1,889
3779;-1,8;2,9;-3,2;2,2;-172;-219,6;-180,4;-247,6;-0,1651;-0,2231;1,8895
3780;-2,2;3,2;-2,8;2,5;-172;-222,4;-183,2;-247,6;-0,1625;-0,2206;1,89
3781;-2,2;2,9;-2,8;2,2;-169,2;-219,6;-183,2;-247,6;-0,1651;-0,2206;1,8905
3782;-1,8;2,9;-3,2;1,9;-172;-219,6;-186;-253,2;-0,1651;-0,2231;1,891
3783;-2,2;2,5;-3,2;2,5;-172;-216,8;-186;-244,8;-0,1651;-0,2206;1,8915
3784;-2,2;2,9;-2,8;2,2;-172;-219,6;-180,4;-247,6;-0,1651;-0,2231;1,892
3785;-1,8;2,5;-2,8;2,2;-169,2;-219,6;-183,2;-244,8;-0,1651;-0,218;1,8925
3786;-1,8;2,9;-3,2;2,2;-169,2;-216,8;-180,4;-247,6;-0,1651;-0,2206;1,893
3787;-2,2;2,9;-2,8;2,5;-172;-219,6;-183,2;-247,6;-0,1625;-0,2206;1,8935
3788;-1,8;3,2;-3,2;2,2;-166,4;-219,6;-180,4;-247,6;-0,1625;-0,2231;1,894
3789;-2,2;2,9;-3,2;2,2;-169,2;-222,4;-183,2;-244,8;-0,1625;-0,2231;1,8945
3790;-2,2;2,9;-2,8;2,5;-169,2;-208,4;-183,2;-250,4;-0,1625;-0,2206;1,895
3791;-1,8;2,9;-3,2;2,5;-172;-216,8;-183,2;-247,6;-0,1651;-0,2206;1,8955
3792;-2,2;3,2;-2,8;2,9;-172;-216,8;-186;-244,8;-0,1651;-0,2231;1,896
3793;-2,2;2,9;-3,5;2,2;-169,2;-216,8;-183,2;-244,8;-0,1651;-0,2231;1,8965
3794;-2,2;2,9;-3,2;3,2;-169,2;-219,6;-183,2;-244,8;-0,1651;-0,2206;1,897
3795;-1,8;3,2;-3,5;2,2;-169,2;-216,8;-183,2;-247,6;-0,1651;-0,2231;1,8975
3796;-1,8;3,2;-3,2;2,2;-169,2;-219,6;-183,2;-247,6;-0,1676;-0,2256;1,898
3797;-2,2;2,9;-2,8;2,5;-172;-219,6;-183,2;-244,8;-0,1625;-0,2231;1,8985
3798;-1,8;3,2;-3,2;2,5;-172;-219,6;-183,2;-244,8;-0,1625;-0,2231;1,899
3799;-1,8;3,2;-2,8;2,5;-169,2;-219,6;-183,2;-244,8;-0,1625;-0,2206;1,8995
3800;-1,8;2,9;-2,8;2,2;-169,2;-216,8;-180,4;-244,8;-0,1651;-0,2231;1,9
3801;-2,2;2,9;-2,8;2,5;-169,2;-219,6;-183,2;-244,8;-0,1651;-0,2231;1,9005
3802;-2,2;2,9;-3,5;2,2;-169,2;-216,8;-183,2;-250,4;-0,1625;-0,2231;1,901
3803;-2,2;2,9;-2,8;2,5;-169,2;-219,6;-183,2;-247,6;-0,1676;-0,2206;1,9015
3804;-1,8;3,2;-2,8;2,5;-172;-233,6;-186;-244,8;-0,1651;-0,2231;1,902
3805;-1,8;2,9;-3,2;2,2;-172;-219,6;-183,2;-244,8;-0,1651;-0,218;1,9025
3806;-2,2;3,2;-2,8;2,2;-172;-219,6;-186;-247,6;-0,1651;-0,2206;1,903
3807;-2,2;3,2;-2,8;2,2;-169,2;-219,6;-183,2;-244,8;-0,1651;-0,2231;1,9035
3808;-2,2;2,9;-2,8;2,5;-172;-216,8;-183,2;-247,6;-0,1651;-0,2206;1,904
3809;-2,2;3,2;-2,8;2,2;-169,2;-222,4;-183,2;-247,6;-0,1676;-0,2231;1,9045
3810;-2,2;2,9;-2,8;2,2;-169,2;-216,8;-180,4;-247,6;-0,1676;-0,2231;1,905
3811;-2,5;2,9;-2,8;2,2;-166,4;-216,8;-183,2;-244,8;-0,1701;-0,2231;1,9055
3812;-1,8;2,5;-3,2;2,5;-169,2;-219,6;-183,2;-244,8;-0,1651;-0,2231;1,906
3813;-2,2;2,9;-3,2;2,5;-169,2;-219,6;-183,2;-244,8;-0,1651;-0,2206;1,9065
3814;-2,2;3,2;-2,8;2,5;-172;-219,6;-183,2;-247,6;-0,1651;-0,2206;1,907
3815;-1,8;3,2;-3,5;2,5;-169,2;-219,6;-183,2;-250,4;-0,1651;-0,2231;1,9075
3816;-2,2;2,9;-2,8;2,2;-169,2;-216,8;-183,2;-247,6;-0,1676;-0,2231;1,908
3817;-1,8;2,9;-3,2;2,5;-169,2;-219,6;-180,4;-247,6;-0,1651;-0,2206;1,9085
3818;-2,2;2,9;-3,2;2,2;-169,2;-216,8;-183,2;-247,6;-0,1651;-0,2231;1,909
3819;-2,2;2,5;-2,8;2,5;-169,2;-214;-183,2;-250,4;-0,1676;-0,2231;1,9095
3820;-1,8;3,2;-2,8;2,5;-169,2;-216,8;-180,4;-250,4;-0,1726;-0,2206;1,91
3821;-2,2;3,2;-3,2;2,5;-172;-219,6;-183,2;-247,6;-0,1676;-0,2231;1,9105
3822;-2,2;2,9;-2,8;2,5;-172;-219,6;-183,2;-247,6;-0,1701;-0,2231;1,911
3823;-1,8;2,9;-2,5;2,2;-169,2;-219,6;-183,2;-247,6;-0,1625;-0,2231;1,9115
3824;-1,8;3,2;-2,8;2,2;-169,2;-216,8;-183,2;-247,6;-0,1651;-0,2206;1,912
3825;-1,8;3,2;-2,8;2,2;-169,2;-216,8;-177,6;-250,4;-0,1625;-0,2231;1,9125
3826;-2,2;2,9;-2,8;2,2;-172;-219,6;-186;-244,8;-0,1625;-0,2206;1,913
3827;-2,2;3,2;-3,2;2,2;-169,2;-219,6;-183,2;-244,8;-0,1651;-0,2231;1,9135
3828;-2,2;2,9;-2,8;2,2;-172;-216,8;-180,4;-247,6;-0,1651;-0,2206;1,914
3829;-2,2;2,5;-2,8;2,2;-172;-216,8;-180,4;-250,4;-0,1676;-0,2231;1,9145
3830;-2,2;2,9;-2,8;2,5;-169,2;-216,8;-180,4;-247,6;-0,1651;-0,2231;1,915
3831;-2,2;2,9;-3,2;2,5;-169,2;-219,6;-183,2;-244,8;-0,1625;-0,2231;1,9155
3832;-1,8;3,2;-2,8;2,2;-172;-219,6;-180,4;-244,8;-0,1651;-0,2231;1,916
3833;-2,2;2,9;-2,8;2,2;-169,2;-216,8;-183,2;-247,6;-0,1651;-0,2231;1,9165
3834;-2,2;2,9;-2,8;2,2;-169,2;-219,6;-183,2;-244,8;-0,1651;-0,2206;1,917
3835;-2,5;2,9;-2,8;2,9;-169,2;-219,6;-183,2;-244,8;-0,1651;-0,2206;1,9175
3836;-2,2;2,9;-3,2;2,9;-172;-216,8;-183,2;-239,2;-0,1651;-0,2206;1,918
3837;-2,2;2,9;-3,2;2,5;-169,2;-219,6;-188,8;-247,6;-0,1651;-0,2206;1,9185
3838;-2,2;2,9;-2,8;2,9;-169,2;-219,6;-183,2;-242;-0,1651;-0,2206;1,919
3839;-2,2;2,9;-2,8;2,5;-172;-222,4;-183,2;-247,6;-0,1676;-0,2231;1,9195
3840;-1,8;2,9;-2,5;2,2;-172;-219,6;-186;-244,8;-0,1651;-0,2206;1,92
3841;-1,8;3,2;-3,2;2,2;-169,2;-216,8;-183,2;-247,6;-0,1651;-0,2206;1,9205
3842;-1,8;2,9;-3,2;2,2;-169,2;-219,6;-183,2;-244,8;-0,1651;-0,2206;1,921
3843;-2,2;3,2;-3,2;2,5;-172;-216,8;-183,2;-247,6;-0,1651;-0,2206;1,9215
3844;-2,2;2,9;-3,2;2,5;-172;-219,6;-183,2;-244,8;-0,1651;-0,2231;1,922
3845;-2,2;2,9;-2,8;2,2;-172;-216,8;-183,2;-244,8;-0,1651;-0,2206;1,9225
3846;-2,2;3,2;-2,8;2,5;-169,2;-222,4;-186;-247,6;-0,1651;-0,2206;1,923
3847;-2,2;3,2;-3,2;2,2;-172;-216,8;-183,2;-247,6;-0,1651;-0,2206;1,9235
3848;-2,2;2,9;-2,8;2,2;-169,2;-211,2;-183,2;-247,6;-0,1651;-0,2206;1,924
3849;-2,2;3,2;-3,2;2,5;-169,2;-219,6;-183,2;-242;-0,1651;-0,2206;1,9245
3850;-2,2;3,2;-2,8;2,2;-169,2;-214;-183,2;-250,4;-0,1651;-0,2231;1,925
3851;-3,2;2,9;-3,2;2,2;-169,2;-216,8;-183,2;-247,6;-0,1676;-0,2256;1,9255
3852;-2,2;2,9;-3,2;2,2;-172;-219,6;-183,2;-250,4;-0,1625;-0,2256;1,926
3853;-1,8;3,2;-2,8;2,5;-172;-216,8;-183,2;-244,8;-0,1651;-0,2206;1,9265
3854;-1,8;2,9;-3,5;2,2;-172;-216,8;-183,2;-247,6;-0,1651;-0,2206;1,927
3855;-1,8;2,9;-2,8;2,5;-169,2;-219,6;-183,2;-247,6;-0,1651;-0,2206;1,9275
3856;-2,2;2,5;-3,2;2,2;-172;-219,6;-186;-247,6;-0,1651;-0,2256;1,928
3857;-1,8;3,2;-3,2;2,5;-169,2;-216,8;-186;-247,6;-0,1625;-0,2231;1,9285
3858;-1,8;3,2;-3,2;2,5;-169,2;-219,6;-186;-250,4;-0,1651;-0,2231;1,929
3859;-2,5;2,9;-2,8;2,5;-169,2;-216,8;-183,2;-247,6;-0,1676;-0,2281;1,9295
3860;-2,2;2,9;-2,8;2,2;-169,2;-219,6;-186;-250,4;-0,1651;-0,2206;1,93
3861;-2,2;2,9;-2,8;1,5;-172;-216,8;-183,2;-247,6;-0,1676;-0,2231;1,9305
3862;-1,8;3,2;-2,8;2,5;-169,2;-216,8;-180,4;-247,6;-0,1651;-0,2231;1,931
3863;-1,8;3,2;-3,2;3,6;-169,2;-214;-183,2;-244,8;-0,1651;-0,2206;1,9315
3864;-1,2;3,2;-3,5;0,2;-169,2;-200;-186;-250,4;-0,1676;-0,2256;1,932
3865;-1,8;3,2;-4,5;1,9;-166,4;-183,2;-174,8;-253,2;-0,16;-0,2306;1,9325
3866;-3,2;2,2;-4,5;0,5;-163,6;-160,8;-174,8;-250,4;-0,1524;-0,2231;1,933
3867;-3,2;2,2;-3,2;0,9;-158;-149,6;-158;-250,4;-0,1449;-0,2256;1,9335
3868;-2,8;1,5;-1,8;2,2;-155,2;-141,2;-152,4;-247,6;-0,1373;-0,2206;1,934
3869;-1,8;0,9;1,5;-0,5;-158;-146,8;-149,6;-242;-0,1348;-0,2155;1,9345
3870;-2,8;0,9;4,2;1,5;-155,2;-146,8;-155,2;-230,8;-0,1373;-0,2079;1,935
3871;-3,8;1,2;5,9;-1,2;-144;-146,8;-158;-225,2;-0,1424;-0,2029;1,9355
3872;-3,8;1,2;5,2;-1,2;-144;-138,4;-166,4;-222,4;-0,1499;-0,1979;1,936
3873;-4,5;1,2;1,5;-1,5;-141,2;-130;-169,2;-225,2;-0,1499;-0,2004;1,9365
3874;-4,5;0,2;-2,2;0,9;-135,6;-121,6;-163,6;-225,2;-0,1474;-0,2054;1,937
3875;-5,2;-0,5;-3,8;1,9;-135,6;-113,2;-155,2;-228;-0,1424;-0,2079;1,9375
3876;-5,5;-1,8;-2,5;3,6;-141,2;-104,8;-149,6;-233,6;-0,1348;-0,2105;1,938
3877;-5,9;-2,8;1,9;3,6;-141,2;-99,2;-141,2;-236,4;-0,1272;-0,2155;1,9385
3878;-6,2;-4,2;5,6;3,2;-144;-99,2;-138,4;-236,4;-0,1272;-0,2155;1,939
3879;-7,2;-3,8;7,3;1,2;-144;-93,6;-141,2;-239,2;-0,1272;-0,213;1,9395
3880;-8,6;-4,2;7,3;-2,5;-141,2;-90,8;-141,2;-239,2;-0,1247;-0,2105;1,94
3881;-9,6;-4,9;4,9;-5,2;-141,2;-85,2;-138,4;-244,8;-0,1247;-0,2155;1,9405
3882;-10,9;-6,2;2,5;-8,9;-138,4;-74;-138,4;-239,2;-0,1222;-0,213;1,941
3883;-11,6;-7,2;1,2;-10,6;-132,8;-62,8;-127,2;-236,4;-0,1171;-0,2155;1,9415
3884;-12,9;-8,9;1,9;-10,9;-132,8;-51,6;-107,6;-239,2;-0,0944;-0,213;1,942
3885;-12,9;-8,9;5,6;-10,2;-127,2;-37,6;-71,2;-214;-0,0642;-0,1928;1,9425
3886;-13,9;-14,6;12;-10,9;-124,4;-15,2;-32;-205,6;-0,0288;-0,1878;1,943
3887;-14,6;-18;15,3;-12,3;-107,6;15,6;-29,2;-202,8;-0,0263;-0,1827;1,9435
3888;-16;-16;16;-17,6;-99,2;66;-20,8;-183,2;-0,0213;-0,1651;1,944
3889;-18,3;-19,7;15,7;-18,6;-68,4;99,6;10;-166,4;0,009;-0,1424;1,9445
3890;-18,6;-22,3;13,3;-21,7;-51,6;130,4;38;-152,4;0,0367;-0,1373;1,945
3891;-21;-26,7;15;-25,4;-48,8;158,4;52;-146,8;0,0443;-0,1272;1,9455
3892;-22,3;-27,4;18,4;-28,1;-34,8;200,4;74,4;-121,6;0,0645;-0,1096;1,946
3893;-23,7;-31,1;23,4;-32,8;1,6;262;102,4;-93,6;0,0922;-0,0843;1,9465
3894;-26,4;-34,5;29,8;-34,5;26,8;304;127,6;-68,4;0,1149;-0,0591;1,947
3895;-27,1;-39,5;34,8;-35,5;29,6;323,6;161,2;-40,4;0,1452;-0,0364;1,9475
3896;-29,1;-44,9;35,2;-32,4;29,6;315,2;220;-9,6;0,1957;-0,0036;1,948
